time,ballDis,ballDir,goalDis,goalDir,goalSide,teammateOneDis,teammateOneDir,teammateTwoDis,teammateTwoDir,teammateThreeDis,teammateThreeDir,teammateFourDis,teammateFourDir,opponentOneDis,opponentOneDir,opponentTwoDis,opponentTwoDir,opponentThreeDis,opponentThreeDir,opponentFourDis,opponentFourDir,opponentFiveDis,opponentFiveDir,ActionType,ActionPower,ActionAngle
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
0,44.7,0,94.6,14,1,11,-16,20.1,-35,999,999,999,999,90,0,99.5,-3,999,999,999,999,999,999,dash,447,
